Time, ms;X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X gyro;Y gyro;Z gyro;X accel;Y accel;Z accel;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
2507.79;0;0;-40;99922;-3168;-105589;-297;-243;-297;0.564103;0.564103;0.512821;1.64103;0.0295897;0.017641;-0.546462;0.374166;-2.81833;-17.16;-0.0449626;0.132324;-0.0896606;918;752.5;306.87;-7.06928;-6;-1
3009.53;0;0;-40;95280;-7622;-110218;-297;-297;-297;0.487179;0.538462;0.487179;1.51282;0;0.0346923;-0.503769;0.760768;-0.787692;-25.7177;0.00409403;0.0267804;0.00852609;918;755;294.717;-9.83307;1;-4
3515.71;0;0;-40;90650;-12164;-114996;-270;-270;-270;0.538462;0.435897;0.512821;1.48718;0.0147949;-0.0593334;-0.495231;-0.185714;-0.0700002;-24.8229;0.0222342;0.0210135;-0.0139161;918;756.5;283.241;-12.234;0;-1
4039.35;0;0;-40;85899;-16522;-119658;-297;-243;-270;0.435897;0.74359;0.461538;1.64103;-0.0147949;0.197128;-0.546462;-5.02867;-0.272001;-26.4227;0.0287272;0.0296712;-0.00289708;918.5;758;269.182;-16.3488;2;-1
4513.98;0;0;-40;81461;-20748;-124123;-324;-270;-297;0.461538;0.897436;0.205128;1.5641;0.147949;0.37659;-0.520846;-0.308461;-0.253077;-29.5023;0.0134653;-0.122352;0.0880597;919;759.5;257.56;-10.7274;0;-2
5003.6;-500;0;0;98162;-22008;-143664;1539;0;-1593;0.538462;0;0.897436;1.4359;-0.828513;-0.119538;-0.119538;1.02231;-2.03;-13.9177;-0.051401;0.205228;-0.0616925;892.5;753;249.444;-6.83581;-49;-2
5529.44;-500;0;0;124970;-22185;-170475;1647;-27;-1566;1.17949;0.25641;1;2.4359;-1.25756;0.230795;-0.0256154;11.316;2.402;-23.7387;0.0627767;0.206901;-0.120654;858.5;748;237.907;-11.8873;-56;-15
6003.77;-500;0;0;149112;-22290;-194424;1512;0;-1458;1.64103;0.102564;1.30769;3.05128;-1.70141;0.0425898;0.145154;2.97385;0.767692;-18.3192;-0.0210713;0.213379;-0.0534292;829;734;230.301;-6.63854;-59;-10
6523.68;-500;0;0;174272;-22287;-219550;1539;0;-1593;1;0.025641;1.07692;2.10256;-1.19838;-0.042718;-0.0170769;1.08071;2.94714;-23.6;-0.00906807;0.184623;-0.135777;790.5;710.5;216.027;-14.1237;-64;-19
7003.4;0;0;-40;178510;-25500;-230641;-270;-270;-297;0.384615;0.538462;0.333333;1.25641;0.0295897;0.120077;-0.418385;-3.28214;-0.671429;-27.2207;0.0210659;0.275251;-0.210031;780.5;702;202.874;-12.8569;-21;0
7522.88;0;0;-40;173814;-30030;-235240;-297;-270;-297;0.128205;0.410256;0.487179;1.02564;-0.207128;0.0687179;-0.341538;-2.955;-0.569286;-29.9736;-0.0296631;-0.0536237;0.0196708;780.5;701;189.189;-15.2474;0;2
8030.73;0;0;-40;168953;-34662;-240088;-270;-270;-270;0.384615;0.435897;0.25641;1.07692;0.0739744;0.077282;-0.358615;-5.36429;0.365714;-29.6007;-0.0108817;-0.195522;0.127563;783.5;700.5;173.571;-14.8559;1;1
8537.61;0;0;-40;164171;-39384;-244978;-297;-324;-297;0.358974;0.153846;0.384615;0.897436;-0.0147949;-0.145;-0.298846;-2.51357;-0.501428;-30.2629;-0.0173689;-0.0299072;0.0253906;783;699;159.254;-14.7026;0;0
9016.04;-500;0;0;181300;-40810;-264399;1566;0;-1620;0.641026;0;1.20513;1.84615;-1.06523;-0.187846;-0.187846;-9.83928;-2.43143;-38.8286;0.000139505;-0.110735;0.0656564;785.5;684;148.339;-16.4863;-42;-22
9520.09;-500;0;0;207210;-40828;-290181;1647;0;-1539;1.05128;0.128205;1.38462;2.5641;-1.40551;-0.196513;-0.0683077;-6.52714;3.18786;-46.5871;-0.00744626;0.0655692;0.051845;817;622.5;119.445;-25.1672;-91;-42
10012.8;-500;0;0;232408;-40922;-315160;1593;-27;-1539;1.05128;0.282051;1.15385;2.48718;-1.27236;0.153974;-0.128077;13.771;6.229;-34.152;-0.104126;-0.36665;0.294061;872.5;583.5;106.39;-8.68491;-75;-17
10538.2;-500;0;0;258584;-41115;-341205;1566;-27;-1566;1.02564;0.384615;1.05128;2.46154;-1.19838;0.248;-0.136615;1.86;5.98333;-28.2613;0.113005;-0.0779785;0.0293092;962.5;547.5;93.2245;-10.0497;-144;-31
11027.9;0;0;-40;261874;-44577;-351456;-297;-297;-297;0.230769;0.307692;0.333333;0.871795;-0.0591795;0.0173846;-0.290308;-5.45385;-1.47308;-31.1823;0.0290527;-0.289851;0.202712;974;540;76.1593;-16.2033;-9;-6
11503;0;0;-40;257274;-49084;-355941;-297;-297;-324;0.384615;0.512821;0.230769;1.12821;0.0887692;0.137128;-0.375692;-1.62538;0.721539;-34.0008;-0.0268743;-0.0474947;0.0240573;974;538;61.9755;-13.1901;2;-5
12009.9;0;0;-40;252469;-53789;-361071;-243;-270;-297;0.641026;0.384615;0.410256;1.4359;0.133154;-0.0935385;-0.478154;-1.41214;1.2;-30.9321;-0.0206822;-0.0619943;0.0310581;974.5;538;48.5035;-13.4446;-1;0
12521.7;0;0;-40;247715;-58687;-365971;-243;-297;-324;0.641026;0.538462;0.282051;1.46154;0.207128;0.0517692;-0.486692;-3.14267;-0.676;-33.9407;-0.00377607;-0.130029;0.060254;976.5;539.5;28.4127;-15.9856;-1;-1
13012.4;0;0;-40;243122;-63579;-370968;-297;-270;-297;0.384615;0.230769;0.0769231;0.692308;0.177538;0.000230767;-0.230538;-3.52923;-1.57615;-31.7215;0.0011268;-0.12346;0.0689604;978;540;12.4396;-17.0356;0;0
13506;-500;0;0;260189;-64893;-390369;1566;-27;-1458;0.923077;0.153846;1.79487;2.87179;-1.56826;-0.187692;-0.341538;15.1793;1.92214;-14.3779;-0.104824;0.0184501;-0.121381;976.5;582;7.43141;-4.83337;-71;13
14027.7;-500;0;0;286223;-65005;-416285;1539;0;-1539;1.02564;0.153846;1.15385;2.33333;-1.25756;-0.145308;0.00853849;-5.22;0.213572;-35.0636;0.0946743;-0.080392;-0.0183802;986.5;642.5;351.754;-16.7894;-95;-21
14531.8;-500;0;0;312201;-65015;-442245;1512;0;-1674;0.871795;0.102564;0.897436;1.87179;-1.02085;-0.0769487;0.0256154;2.46154;-0.25;-3.03;-0.0909894;0.0493352;-0.144325;975.5;705;348.366;-5.46679;-88;0
514.046;-400;0;0;14650;-85;-14444;1215;0;-1215;0.974359;0.102564;0.871795;1.94872;-1.06523;-0.0342564;0.0683077;-12.6392;-1.72769;-19.9023;-0.0212402;-0.688458;0.355196;937.5;630;346.569;-6.77074;-39;-14
1003.94;-400;0;0;35311;-121;-34981;1242;0;-1242;0.948718;0.102564;0.923077;1.97436;-1.08003;-0.0598718;0.0426923;-3.43462;1.35846;-19.1023;0.0413349;-0.119141;0.0437763;939;657.5;337.891;-6.78904;-36;-11
1540.68;-400;0;0;56102;-152;-55590;1215;0;-1215;1.05128;0.102564;1.33333;2.48718;-1.37592;-0.162333;-0.0597692;-3.27933;1.498;-23.206;-0.00582686;-0.132129;-0.015332;934.5;690;326.768;-14.0698;-50;-18
2014.08;-400;0;0;76116;-177;-75389;1242;0;-1215;0.897436;0;1.23077;2.12821;-1.22797;-0.111;-0.111;3.35;-0.533333;-18.6417;0.00663248;0.0926005;-0.156047;926;717;318.504;-4.34143;-31;-9
2512.04;0;0;-30;79014;-2526;-83034;-189;-189;-189;0.717949;0.512821;0.589744;1.82051;0.0739744;-0.0934103;-0.606231;-6.90667;2.44833;-20.2475;-0.0202026;-0.441834;0.277547;923.5;725.5;305.538;-7.83436;-11;-10
3000.4;0;0;-30;75913;-5663;-86270;-216;-189;-216;0.358974;0.435897;0.435897;1.23077;-0.0443846;0.0260513;-0.409846;-3.30357;-0.651428;-18.7657;0.0190604;-0.0538679;0.0499617;924;727;298.413;-23.5859;0;-1
3506.78;0;0;-30;72508;-8604;-89525;-189;-189;-189;0.307692;0.769231;0.615385;1.69231;-0.177538;0.205692;-0.563538;-1.51143;0.131429;-17.3036;0.0186593;-0.000244141;0.0224436;925;726.5;290.746;-2.87353;0;0
4011.97;0;0;-30;69022;-11791;-93025;-189;-189;-162;0.435897;0.666667;0.564103;1.66667;-0.0739744;0.111667;-0.555;1.88643;-0.0107141;-20.1471;0.0240479;0.202079;-0.125889;925;726.5;281.47;-9.08724;0;-3
4500.33;0;0;-30;65929;-14782;-96229;-216;-162;-216;0.410256;0.717949;0.384615;1.51282;0.0147949;0.21418;-0.503769;-0.945384;0.400769;-20.4208;0.0081881;-0.0186674;0.0155312;925.5;726;270.818;-10.6511;0;0
5008.3;0;0;-30;62298;-18158;-99867;-189;-216;-216;0.307692;0.564103;0.410256;1.28205;-0.0591795;0.137179;-0.426923;-1.48467;-0.335333;-21.6593;0.0281738;-0.0160156;0.0188965;926;727.5;261.87;-7.17258;0;-2
5528.13;-400;0;0;77538;-18754;-116580;1215;0;-1296;1.15385;0;1.05128;2.20513;-1.27236;0.0341538;0.0341538;9.00714;2.50286;2.78571;0.0390974;0.556745;-0.343855;909.5;720.5;263.387;2.26032;-22;5
6002.98;-400;0;0;96557;-18744;-135641;1188;0;-1242;1.33333;0;0.820513;2.15385;-1.24277;0.170769;0.170769;3.06077;0.797692;13.0346;0.0210337;0.3128;-0.162729;885.5;714;270.83;8.36862;-34;4
6535.21;-400;0;0;118027;-18733;-156907;1215;0;-1242;1.05128;0;0.641026;1.69231;-0.976462;0.136615;0.136615;-1.66214;1.27071;-0.465714;0.0141078;-0.04262;0.0387312;872.5;715.5;270;-1.66063;-11;-2
7029.14;-400;0;0;138705;-18735;-177452;1215;0;-1269;0.871795;0;1.20513;2.07692;-1.19838;-0.111;-0.111;-13.3129;0.400715;-1.31857;-0.055542;-0.381609;0.266636;871.5;716;269.17;-0.830315;-1;1
7506.51;0;0;-30;141818;-20736;-184723;-189;-189;-189;0.538462;0.692308;0.512821;1.74359;0.0147949;0.111692;-0.580615;-1.68154;0.636154;-13.4646;0.0517015;0.00615986;-0.0127517;872;718;264.289;-6.71193;2;-1
8012.11;0;0;-30;138421;-23887;-187971;-216;-216;-216;0.333333;0.487179;0.538462;1.35897;-0.118359;0.034641;-0.452538;-1.96857;0.182857;-20.1043;-0.0162703;-0.00742885;0.00957388;872.5;719;253.379;-9.3335;0;-2
8515.03;0;0;-30;134916;-27270;-191394;-216;-216;-216;0.205128;0.384615;0.333333;0.923077;-0.0739744;0.0772308;-0.307385;-1.58616;-0.346154;-21.7838;-0.0136343;-0.0538987;0.0533917;871;720;243.435;-9.38192;0;0
9008.96;0;0;-30;131453;-30530;-194810;-189;-189;-216;0.487179;0.692308;0.512821;1.69231;-0.0147949;0.128769;-0.563538;-2.68357;0.0928574;-22.28;-0.000435978;-0.072998;0.0678188;871;721.5;233.297;-8.99931;0;0
9503.63;0;0;-30;127961;-33878;-198137;-216;-216;-189;0.25641;0.153846;0.358974;0.769231;-0.0591795;-0.102308;-0.256154;-3.46286;-0.145714;-21.145;-0.00755093;-0.0287737;0.0480609;870;722;220.872;-11.8716;-1;-1
10009.8;0;0;-30;124491;-37320;-201548;-216;-216;-189;0.282051;0.25641;0.333333;0.871795;-0.0295897;-0.0338974;-0.290308;-0.332857;-1.57286;-21.6414;-0.0142648;0.0299595;-0.00687087;870;719.5;210.256;-7.97635;0;-1
10500;-400;0;0;138169;-38257;-217058;1242;0;-1242;0.974359;0.0512821;1.05128;2.07692;-1.16879;-0.0598205;-0.00853846;-15.2336;0.770714;-6.54;-0.0515137;-0.223162;0.136793;864.5;705;209.134;-3.73986;-25;2
11016.4;-400;0;0;158658;-38261;-237672;1161;0;-1188;1.20513;0;0.615385;1.82051;-1.05044;0.196385;0.196385;1.35154;-1.22077;0.702308;0.0251277;-0.0775053;0.105431;854;679;210.964;1.82946;-42;4
11520.9;-400;0;0;179183;-38233;-258433;1242;27;-1269;0.948718;0.0769231;0.74359;1.76923;-0.976462;0.017;0.0939231;-7.955;0.461429;19.9236;-0.0289656;-0.160383;0.159127;848.5;652;220.872;10.7163;-38;10
12023.6;-400;0;0;199117;-38266;-278526;1269;0;-1188;0.717949;0;0.666667;1.38462;-0.798923;0.0170769;0.0170769;-1.06857;4.45071;8.76786;-0.000401109;0.110299;-0.0711495;839.5;630.5;226.771;4.15345;-32;11
12501.3;0;0;-30;201896;-40739;-286205;-189;-162;-189;0.461538;0.74359;0.615385;1.82051;-0.0887692;0.137359;-0.606231;1.95643;-1.50143;-12.225;-0.0494036;0.00868443;-0.0010289;837.5;626;219.174;-11.6801;-6;3
13021;0;0;-30;198423;-44071;-289402;-216;-216;-216;0.384615;0.25641;0.487179;1.12821;-0.0591795;-0.119282;-0.375692;2.22867;0.0126665;-19.284;0.00833336;-0.0181152;0.0357748;840.5;624.5;209.134;-6.82131;0;5
13509.7;0;0;-30;194959;-47544;-292797;-162;-189;-216;0.666667;0.641026;0.487179;1.79487;0.103564;0.0433333;-0.597692;-3.28385;-0.944615;-21.0331;0.00251651;-0.0327148;0.000582159;840.5;623.5;199.213;-9.13105;-1;2
14028;0;0;-30;191701;-50741;-296316;-216;-162;-189;0.538462;0.820513;0.307692;1.66667;0.133154;0.265513;-0.555;-1.08462;-1.38231;-18.8838;0.0297851;-0.0257662;0.0270057;838.5;619.5;191.31;-7.11872;-2;-1
14525.5;0;0;-30;188344;-53748;-299737;-216;-189;-189;0.538462;0.589744;0.538462;1.66667;0;0.0347436;-0.555;-2.05267;1.488;-17.2473;0.0337077;-0.0269043;0.0102051;838.5;621.5;182.454;-9.6596;2;0
15002.3;0;0;-30;185226;-56713;-302777;-162;-189;-189;0.666667;0.641026;0.794872;2.10256;-0.0739744;-0.0591282;-0.700154;-1.76;1.35;-18.7914;0.00840539;-0.0649763;0.0375628;838;621;177.58;-4.05604;-1;0
15513.3;-400;0;0;199885;-57450;-318732;1242;0;-1269;0.871795;0.128205;1.20513;2.20513;-1.19838;-0.196513;-0.0683077;-2.56643;2.98929;-16.5871;-0.146781;-0.180734;0.123274;839;584.5;165.379;-9.05155;-45;-8
16017;-400;0;0;221768;-57517;-340594;1323;-27;-1215;0.512821;0.025641;0.74359;1.28205;-0.724949;-0.0597436;-0.0853846;-8.49643;0.328572;-13.9336;0.00484794;-0.132586;0.0976564;861.5;501;158.791;-3.87263;-141;-4
16528.3;-400;0;0;242884;-57344;-361721;1269;27;-1242;0.384615;0.102564;0.358974;0.846154;-0.429051;-0.0598718;0.0426923;10.7313;-0.750667;-5.51933;0.113883;0.124756;-0.0488118;891;408.5;158.499;0.463146;-176;-12
17018.4;-400;0;0;262687;-57250;-381521;1296;-27;-1323;0.25641;0;0.25641;0.512821;-0.295897;0;0;2.72154;4.72231;-0.830769;0.123779;0.471492;-0.212402;923.5;317;158.051;0.153384;-155;-7
527.128;300;0;0;-11095;62;11076;-918;0;918;0.538462;0.025641;0.948718;1.51282;0.858103;0.119513;0.145154;0.349999;1.84923;0.729231;0.105957;0.0503869;-0.000300527;1006;977;91.6603;0.806262;44;2
1030.9;300;0;0;-26388;74;26335;-918;0;864;0.641026;0.025641;0.769231;1.4359;0.813718;0.0255897;0.0512308;-3.49462;1.37769;-1.54;-0.00289212;-0.251033;0.127761;942;980;90.8303;-3.30701;105;1
1503.09;300;0;0;-40413;52;40510;-864;0;918;0.794872;0.025641;0.666667;1.48718;0.843308;-0.0597949;-0.0341538;0.58077;0.243077;-2.50538;0.0300856;0.195895;-0.113413;897;982;91.6366;1.61319;71;0
2038.59;300;0;0;-56056;43;56144;-972;0;864;0.897436;0;0.948718;1.84615;1.06523;0.0170769;0.0170769;-0.694666;-0.638666;0.871333;-0.0797038;-0.10249;0.0483074;850;985.5;90;-2.44319;78;0
2530.04;0;0;-20;-61454;-1528;58176;-135;-108;-135;0.564103;0.487179;0.179487;1.23077;0.221923;0.0773333;-0.409846;-5.34571;-2.56643;-6.67;-0.0150495;-0.433419;0.26634;838.5;989;85.9144;-3.23226;23;2
3008.14;0;0;-20;-63348;-3550;55983;-135;-135;-135;0.410256;0.25641;0.25641;0.923077;0.0887692;-0.0509744;-0.307385;-1.01538;0.0953851;-13.6223;0;-0.0233999;0.0193435;838;988.5;80.9421;-3.18859;1;-2
3512.47;0;0;-20;-65456;-5729;53842;-135;-135;-108;0.282051;0.410256;0.358974;1.05128;-0.0443846;0.0601795;-0.350077;-2.56429;0.172143;-13.8979;-0.0184326;-0.091326;0.0591867;838;988.5;73.3792;-5.81224;-1;0
4005.69;0;0;-20;-67774;-7917;51756;-135;-135;-135;0.307692;0.282051;0.461538;1.05128;-0.0887692;-0.0680256;-0.350077;-3.61572;0.427143;-14.4593;-0.0145787;-0.0808803;0.0607736;837.5;988;67.4428;-6.97296;2;-2
4510.92;0;0;-20;-69958;-9992;49843;-162;-108;-108;0.230769;0.435897;0.435897;1.10256;-0.118359;0.0687436;-0.367154;-0.46;-0.505714;-14.3957;-0.0155901;-0.0418178;0.0281808;837.5;989;60.4612;-5.48036;1;1
5006.62;0;0;-20;-72243;-11929;47580;-135;-108;-135;0.333333;0.487179;0.307692;1.12821;0.0147949;0.111487;-0.375692;-0.930666;0.466;-15.07;0.00294596;-0.0380859;0.036263;836.5;989;53.7905;-5.97932;2;-1
5513.79;0;0;-20;-74409;-14074;45344;-135;-135;-108;0.307692;0.282051;0.435897;1.02564;-0.0739744;-0.0594872;-0.341538;-0.32;0.177857;-14.2379;-0.0165667;0.00931222;-0.0132184;837;989.5;47.8913;-4.8923;-2;0
6021.21;0;0;-20;-76545;-16140;43327;-108;-108;-108;0.282051;0.307692;0.461538;1.05128;-0.103564;-0.0423846;-0.350077;-0.727142;0.178571;-13.6407;-0.00917274;0.00624302;0.00217986;837.5;988.5;39.0531;-11.0427;-1;1
6501.97;0;0;-20;-78808;-18192;41325;-135;-135;-108;0.358974;0.333333;0.564103;1.25641;-0.118359;-0.0850513;-0.418385;0.49857;0.322857;-13.8429;-0.011649;0.0156599;0.00076735;837.5;989;32.0926;-6.45223;0;0
7027.52;300;0;0;-91006;-18736;52313;-891;27;864;1.12821;0;1.02564;2.15385;1.24277;-0.0341538;-0.0341538;-3.00933;-1.49067;-9.09133;-0.00930989;-0.179785;0.0810221;825;969.5;29.5388;-2.69884;43;1
7507.11;300;0;0;-104826;-18749;66081;-864;0;891;1;0.025641;1.10256;2.12821;1.21318;0.0170513;0.0426923;-5.75571;0.662857;-6.31429;-0.0401785;-0.33102;0.235264;807.5;942.5;27.2996;-3.74713;51;3
8017.3;300;0;0;-119736;-18742;80893;-891;0;918;0.897436;0.025641;1.20513;2.12821;1.21318;0.085359;0.111;-5.58867;-0.234667;-2.556;-0.0423503;-0.238363;0.212012;787;910;26.5651;-4.46303;72;5
8508.46;300;0;0;-134038;-18758;95186;-891;0;864;1.4359;0;1.15385;2.58974;1.49428;-0.0939231;-0.0939231;-3.04428;-0.779286;-2.39357;0.0105504;0.0137939;-0.00139511;769.5;883.5;25.821;-0.362627;54;6
9012.37;0;0;-20;-139032;-20343;96558;-135;-108;-162;0.538462;0.512821;0.230769;1.28205;0.177538;0.0858974;-0.426923;-9.68643;0.822143;-12.1971;-0.0599539;-0.487357;0.269706;765.5;877;20.2657;-4.46088;10;-3
9507.66;0;0;-20;-141224;-22324;94401;-162;-135;-135;0.179487;0.435897;0.410256;1.02564;-0.133154;0.094359;-0.341538;-1.12143;0.305;-15.2107;-0.0159563;-0.0192871;0.0132011;765.5;877.5;14.2373;-5.75734;0;1
10013.8;0;0;-20;-143379;-24362;92398;-135;-135;-135;0.282051;0.410256;0.487179;1.17949;-0.118359;0.0174872;-0.392769;0.106002;0.0886669;-14.7187;-0.00782879;0.0122884;-0.0168783;766;878;7.43141;-6.78486;-1;1
10517.4;0;0;-20;-145623;-26545;90144;-135;-135;-135;0.307692;0.410256;0.25641;0.974359;0.0295897;0.0857949;-0.324462;-0.520714;0.101428;-14.475;-0.00395857;-0.0157994;0.0158168;766;879.5;4.02826;-2.23645;-6;-1
11024.7;0;0;-20;-147786;-28574;87857;-108;-135;-108;0.487179;0.384615;0.384615;1.25641;0.0591795;-0.0337692;-0.418385;0.414286;0.532857;-14.3271;-0.0100621;-0.00760323;-0.0041678;766;879;352.569;-7.39364;-1;-1
11507;0;0;-20;-149870;-30642;85684;-135;-108;-162;0.282051;0.410256;0.307692;1;-0.0147949;0.0772564;-0.333;-1.015;-0.438571;-14.6607;-0.0131487;-0.0183977;0.00735909;767;880;347.735;-5.63385;1;0
12024.7;0;0;-20;-152215;-32593;83437;-135;-108;-135;0.282051;0.538462;0.384615;1.20513;-0.0591795;0.137154;-0.401308;-1.52143;0.452857;-15.5114;-0.00830078;-0.0140904;0.00854492;768;881;340.017;-8.03475;0;-1
12521.8;0;0;-20;-154412;-34565;81381;-135;-135;-108;0.25641;0.410256;0.564103;1.23077;-0.177538;0.000410246;-0.409846;-1.07667;0.298;-14.458;-0.0148275;-0.0639648;0.0302084;768;882;332.7;-7.31647;-1;0
13011;0;0;-20;-156584;-36688;79279;-162;-135;-135;0.435897;0.153846;0.282051;0.871795;0.0887692;-0.136462;-0.290308;-1.37077;-0.223846;-14.4646;-0.0153996;-0.0740873;0.0435697;768.5;882.5;327.216;-3.23805;-1;0
13505.7;300;0;0;-167609;-37197;89062;-864;0;864;0.846154;0;1.23077;2.07692;1.19838;0.128077;0.128077;2.62214;0.645714;-6.22357;-0.013201;0.0859549;0.0300642;780;866;326.083;1.35775;37;-3
14008;300;0;0;-182409;-37223;103769;-837;0;891;1.17949;0.025641;1.02564;2.23077;1.27236;-0.0683333;-0.0426923;-3.68769;1.44769;-2.47385;-0.00247896;-0.12793;0.129395;800;843.5;324.744;-0.849566;45;-4
14514;300;0;0;-197317;-37230;118446;-918;0;864;1.12821;0.025641;1.05128;2.20513;1.25756;-0.042718;-0.0170769;-0.749284;1.54;-3.69571;0.00732423;-0.0751604;0.033953;823.5;815;323.13;-1.15384;56;2
15003;300;0;0;-211782;-37209;132807;-891;0;945;0.974359;0.025641;1.05128;2.05128;1.16879;0.00851282;0.0341538;-12.5157;2.47071;5.42429;-0.010655;-0.183664;0.106062;836.5;796.5;325.408;1.15375;41;2
15507.2;0;0;-20;-216538;-38738;134423;-108;-108;-135;0.641026;0.564103;0.410256;1.61538;0.133154;0.0261795;-0.537923;-3.59429;0.16;-6.98429;-0.0105329;-0.15897;0.0964705;838.5;795;321.981;-3.64738;-1;0
16027.8;0;0;-20;-218591;-40819;132255;-135;-108;-135;0.512821;0.333333;0.307692;1.15385;0.118359;-0.0508974;-0.384231;-0.606428;-0.650714;-12.3979;-0.0082659;-0.0320871;0.0157122;837.5;795.5;316.736;-2.4019;-1;0
16518.7;0;0;-20;-220546;-42868;130170;-135;-135;-108;0.641026;0.358974;0.461538;1.46154;0.103564;-0.127718;-0.486692;-0.366428;-0.318571;-13.81;-0.00439455;-0.0384173;0.0196708;837.5;796;308.019;-8.71676;0;-1
17028.4;0;0;-20;-222532;-44827;128154;-108;-135;-108;0.615385;0.384615;0.384615;1.38462;0.133154;-0.0764615;-0.461077;0.993572;0.342143;-12.81;-0.0011335;0.0200544;-0.0160086;838;796.5;303.232;-6.23255;0;0
17516.9;0;0;-20;-224495;-46915;126104;-108;-135;-135;0.410256;0.333333;0.538462;1.28205;-0.0739744;-0.0935897;-0.426923;-0.404615;0.31;-13.1731;-0.00777495;0.0281137;-0.0245642;838;798;297.3;-4.8033;0;-2
18029.2;0;0;-20;-226636;-49101;124032;-135;-135;-135;0.538462;0.461538;0.435897;1.4359;0.0591795;-0.0166154;-0.478154;0.0456247;0.355;-12.6969;-0.00639343;-0.0162354;-0.0014801;839;799;291.801;-6.22573;0;-1
18506.9;0;0;-20;-228517;-51041;122056;-108;-108;-108;0.615385;0.410256;0.25641;1.28205;0.207128;-0.0166667;-0.426923;-0.218573;0.0650005;-13.1657;-0.00592914;-0.0127302;-0.0105853;838.5;799.5;285.611;-8.00864;-1;-2
19004.4;0;0;-20;-230572;-53078;119810;-135;-108;-135;0.564103;0.487179;0.282051;1.33333;0.162744;0.0431795;-0.444;-0.437333;-0.133333;-13.582;-0.00164388;-0.00110677;0.00328779;839;800;279.058;-6.5531;-1;-1
19513.4;0;0;-20;-232638;-55017;117582;-135;-108;-135;0.461538;0.538462;0.384615;1.38462;0.0443846;0.0773846;-0.461077;-1.61;0.574286;-13.2486;0.000697538;-0.0360282;0.0187988;839;800.5;274.028;-4.33654;0;-1
20000.8;300;0;0;-243636;-55402;127511;-891;0;837;0.769231;0.025641;0.948718;1.74359;0.991256;0.0426667;0.0683077;6.65769;0.852308;2.78538;0.0395883;0.103027;-0.0849609;857;795.5;276.613;-0.697116;17;6
20508.2;300;0;0;-258525;-55284;142355;-864;0;864;1.12821;0.102564;1.30769;2.53846;1.40551;-0.00864105;0.0939231;0.879287;-0.41;16.3543;-0.00842285;-0.157715;0.212542;881;782.5;284.826;8.71844;43;11
21002.8;300;0;0;-272850;-55149;156587;-918;0;891;0.820513;0.025641;0.923077;1.76923;1.00605;0.0170513;0.0426923;-7.67429;0.798571;5.43571;-0.0418527;-0.45016;0.321498;895.5;779;288.435;4.16843;21;2
21506.8;300;0;0;-287285;-55109;170851;-837;0;864;1.07692;0.025641;0.794872;1.89744;1.08003;-0.111026;-0.0853846;6.24846;0.00153852;-0.0876923;-0.034668;0.280931;-0.200684;896;777.5;288.178;1.58629;0;1
528.1;400;0;0;-16155;21;16084;-1242;27;1242;0.820513;0.282051;0.589744;1.69231;0.813718;-0.264974;0.0170769;-15.2654;1.15846;1.01077;0.0940693;-0.45213;0.192871;988.5;974.5;87.5104;0.0237053;85;-1
1002.42;400;0;0;-35771;-7;35641;-1242;0;1350;0.769231;0;1.07692;1.84615;1.06523;0.102462;0.102462;6.18154;2.83154;-1.59308;-0.0915528;0.130296;-0.111816;908;974;88.3397;0.865488;142;3
1528.2;400;0;0;-58210;-3;58086;-1242;0;1242;0.717949;0.025641;1.30769;2.05128;1.16879;0.179282;0.204923;14.9319;0.573125;-1.14188;-0.085022;0.180267;-0.113007;837.5;974;87.546;-0.793749;126;4
2019.02;400;0;0;-77575;-18;77475;-1242;-27;1269;0.820513;0.025641;0.923077;1.76923;1.00605;0.0512564;0.0256154;-1.67154;-1.46846;2.16615;-0.0956843;0.0696176;-0.0286771;765;982.5;89.1697;1.62405;113;9
2543.45;0;0;-30;-85775;-2691;80126;-216;-189;-189;0.307692;0.487179;0.461538;1.25641;-0.0887692;0.0687949;-0.418385;2.564;-2.74867;-11.0047;-0.122363;0.21984;-0.0750814;743.5;985.5;82.5686;-5.64615;49;1
3017.44;0;0;-30;-89038;-5881;76803;-216;-216;-216;0.25641;0.333333;0.25641;0.846154;0;0.0515641;-0.281769;-1.59077;0.116923;-22.0646;0.00360577;-0.054819;0.0542368;743;986.5;72.3499;-5.2176;0;0
3537.62;0;0;-30;-92625;-9215;73220;-216;-216;-243;0.564103;0.358974;0.230769;1.15385;0.192333;-0.0252564;-0.384231;-1.96143;0.602143;-20.295;0.00631277;-0.0571812;0.0324184;742.5;987.5;61.5873;-8.03722;3;0
4027.64;0;0;-30;-96016;-12580;69780;-216;-189;-216;0.307692;0.358974;0.179487;0.846154;0.0739744;0.0772051;-0.281769;1.34643;-0.0778573;-20.6564;0.000209272;0.0833915;-0.065046;742;987.5;52.6333;-9.72258;2;-1
