X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
-100;0;0;10027.1538461538;-35.2307692307692;-9810.84615384615;253.384615384615;0;-243;1.02958476923077;0.00591716153846154;0.962523846153846;1.99802692307692;-1.13123869230769;0.00787568461538462;0.0137928615384615;605.533384615385;782.407538461539;49.9597;-1.045602;-9.48045;-1.512787
-100;0;0;13757.7692307692;-27.0769230769231;-13469;251.307692307692;0;-236.769230769231;0.871794538461539;0.00394476923076923;1.06706138461538;1.94280076923077;-1.11871946153846;-0.0630573;-0.0591125;611.282;787.329692307692;50.0168076923077;0.631906;-11.62012;0.943849
-100;0;0;17586.4615384615;-18.8461538461538;-17140.4615384615;263.769230769231;0;-249.230769230769;0.818540615384615;0.00394476923076923;0.848126230769231;1.68244538461538;-0.968495461538462;-0.00854241076923077;-0.00459765692307692;617.650384615385;793.973538461538;50.6051692307692;3.89026099999993;-19.59206;3.07511
-100;0;0;21228.9230769231;-8.69230769230769;-20701.0769230769;247.153846153846;0;-259.615384615385;1.005917;0.00788954615384615;0.919131846153846;1.92504923076923;-1.09482123076923;0.0196963061538462;0.0275858676923077;623.949384615385;800.685923076923;50.8134615384615;1.555144;-19.366256;0.128537999999999
-100;0;0;25075.3076923077;5.69230769230769;-24494.6923076923;249.230769230769;0;-238.846153846154;0.915188615384615;0;1.02761284615385;1.95266307692308;-1.12668815384615;-0.03415382;-0.03415382;631.281846153846;806.606923076923;51.1236230769231;-3.068663;-19.818598;0.908199
-100;0;0;28494;7.76923076923077;-27858.1538461538;238.846153846154;0;-236.769230769231;1.09862153846154;0;1.05128161538462;2.16173692307692;-1.23252692307692;0.00328402153846154;0.00328402153846154;636.927153846154;811.356846153846;50.8871923076923;-1.14576300000009;-13.01319;4.287825
-100;0;0;32348.0769230769;3.07692307692308;-31672.0769230769;238.846153846154;0;-249.230769230769;0.984221461538462;0.00591716153846154;0.854043307692308;1.84418076923077;-1.06068046153846;0.0394023669230769;0.0453195276923077;643.329769230769;818.172769230769;51.7608692307692;1.78431;-20.087079;-1.146466
-100;0;0;36110.5384615385;2.15384615384615;-35518.0769230769;251.307692307692;-2.07692307692308;-263.769230769231;0.956607076923077;0.0157791;0.808678384615385;1.77909230769231;-1.021984;0.0446528938461538;0.0545147861538462;652.210923076923;823.508538461538;51.0866;-3.58220400000001;-17.323299;-3.428892
-100;0;0;39978.2307692308;-37.8461538461538;-39481.8461538462;255.461538461538;-2.07692307692308;-249.230769230769;0.972385538461539;0.0177514615384615;0.885601153846154;1.86390615384615;-1.06409323076923;0.0137771661538462;0.0295562357663138;661.264461538462;828.809692307692;50.2338076923077;-0.513846999999936;-17.001938;-0.2574109
-100;0;0;43988.6923076923;-42.6153846153846;-43500.1538461538;247.153846153846;0;-243;0.986193461538461;0;0.988165538461538;1.97435923076923;-1.13920492307692;-0.000656806153846151;-0.000656806153846151;669.043846153846;835.453076923077;50.5895230769231;1.77767399999985;-16.964225;-0.0418209000000002
100;0;0;-1768;-12.2307692307692;1749.69230769231;-253.384615384615;-2.07692307692308;243;0.936883076923077;0.00986192307692308;0.889546692307692;1.85009846153846;1.07888846153846;-0.0446883846153846;-0.0190473692784816;782.984153846154;880.891846153846;65.4413076923077;-1.088067;15.849585;0.923428
100;0;0;-5864.30769230769;-84.9230769230769;5833.38461538462;-247.153846153846;-4.15384615384615;234.692307692308;1.06311761538462;0.0927020923076923;1.09861884615385;2.25443846153846;1.24732076923077;-0.00264892307692308;0.0190472923076923;774.998153846154;877.035923076923;64.5837076923077;-0.381043;12.47116;-1.37826139669528
100;0;0;-9573.07692307692;-176.923076923077;9409.23076923077;-240.923076923077;2.07692307692308;236.769230769231;0.992109846153846;0.0138067;1.12820669230769;2.13215076923077;1.22228384615385;0.0380827830769231;0.0499171153846154;768.801923076923;874.867846153846;64.4744384615385;-3.331885;11.095876;3.483646
100;0;0;-13217.4615384615;-188.384615384615;12997.3846153846;-243;2.07692307692308;249.230769230769;1.05719915384615;0.0118343230769231;0.964496846153846;2.04142153846154;1.18358923076923;-0.0591361230769231;-0.0354674546153846;761.986307692308;872.630307692308;64.1381615384615;-0.395156;12.107688;-0.53014
100;0;0;-16692.9230769231;-183.769230769231;16496.6923076923;-243;2.07692307692308;238.846153846154;1.07495107692308;0;1.14398369230769;2.21893538461538;1.27804861538462;0.0243017815384615;0.0243017815384615;756.099692307692;869.118846153846;63.7151307692308;-0.36494;14.362951;2.549734
100;0;0;-20298.8461538462;-197.230769230769;20081;-238.846153846154;0;247.153846153846;1.02761276923077;0.00591716153846154;1.01775215384615;2.03353;1.17334630769231;-0.0151124230769231;-0.00919526615384615;748.423461538461;866.261846153846;63.2633230769231;-0.741424;14.01983;-0.2713279
100;0;0;-23961.1538461538;-196.769230769231;23698.3076923077;-240.923076923077;-4.15384615384615;238.846153846154;1.12031461538462;0.00197238461538462;0.972386307692308;2.10059230769231;1.20407461538462;-0.0446647538461538;-0.0426923692307692;741.194538461538;863.198384615385;62.6791307692308;0.378527000000036;12.500008;0.8909358
